datetime,temperature_degC,base_load_kW,hvac_heating_kW,hvac_cooling_kW,equipment_kW,shore_power_kW,load_kw,ghi_W_m2,total_load_kWh
6/12/2025 17:00,19.3,511.7739803,13.6,0,334,0,859.3739803,385,859.3739803
6/12/2025 18:00,20.5,511.7739803,4,0,334,0,849.7739803,249,849.7739803
6/12/2025 19:00,18.9,511.7739803,16.8,0,334,0,862.5739803,127,862.5739803
6/12/2025 20:00,16.9,511.7739803,32.8,0,334,0,878.5739803,43,878.5739803
6/12/2025 21:00,14.7,511.7739803,50.4,0,334,0,896.1739803,6,896.1739803
6/12/2025 22:00,12.9,333.7656393,38.88,0,144,0,516.6456393,0,516.6456393
6/12/2025 23:00,10.8,333.7656393,48.96,0,144,0,526.7256393,0,526.7256393
6/13/2025 0:00,10.9,333.7656393,48.48,0,144,0,526.2456393,0,526.2456393
6/13/2025 1:00,10.4,333.7656393,50.88,0,144,0,528.6456393,0,528.6456393
6/13/2025 2:00,9.5,333.7656393,55.2,0,144,0,532.9656393,0,532.9656393
6/13/2025 3:00,9.5,333.7656393,55.2,0,144,0,532.9656393,0,532.9656393
6/13/2025 4:00,9.7,333.7656393,54.24,0,144,0,532.0056393,61,532.0056393
6/13/2025 5:00,11.2,333.7656393,47.04,0,144,0,524.8056393,160,524.8056393
6/13/2025 6:00,13.2,511.7739803,62.4,0,334,0,908.1739803,288,908.1739803
6/13/2025 7:00,16,511.7739803,40,0,334,0,885.7739803,423,885.7739803
6/13/2025 8:00,17.5,511.7739803,28,0,334,0,873.7739803,545,873.7739803
6/13/2025 9:00,18.3,511.7739803,21.6,0,334,0,867.3739803,653,867.3739803
6/13/2025 10:00,19.7,511.7739803,10.4,0,334,0,856.1739803,743,856.1739803
6/13/2025 11:00,19.9,511.7739803,8.8,0,334,0,854.5739803,803,854.5739803
6/13/2025 12:00,21.2,511.7739803,0,0,334,0,845.7739803,817,845.7739803
6/13/2025 13:00,21.3,511.7739803,0,0,334,0,845.7739803,774,845.7739803
6/13/2025 14:00,21.9,511.7739803,0,0,334,0,845.7739803,689,845.7739803
6/13/2025 15:00,20.6,511.7739803,3.2,0,334,0,848.9739803,583,848.9739803
6/13/2025 16:00,20.4,511.7739803,4.8,0,334,0,850.5739803,389,850.5739803
6/13/2025 17:00,20.4,511.7739803,4.8,0,334,0,850.5739803,215,850.5739803
6/13/2025 18:00,20.3,511.7739803,5.6,0,334,0,851.3739803,151,851.3739803
6/13/2025 19:00,18.2,511.7739803,22.4,0,334,0,868.1739803,99,868.1739803
6/13/2025 20:00,17.2,511.7739803,30.4,0,334,0,876.1739803,42,876.1739803
6/13/2025 21:00,14.2,511.7739803,54.4,0,334,0,900.1739803,6,900.1739803
6/13/2025 22:00,13.3,333.7656393,36.96,0,144,0,514.7256393,0,514.7256393
6/13/2025 23:00,12.4,333.7656393,41.28,0,144,0,519.0456393,0,519.0456393
6/14/2025 0:00,13.1,267.0125114,37.92,0,122,0,426.9325114,0,426.9325114
6/14/2025 1:00,14.5,267.0125114,31.2,0,122,0,420.2125114,0,420.2125114
6/14/2025 2:00,14.1,267.0125114,33.12,0,122,0,422.1325114,0,422.1325114
6/14/2025 3:00,13.8,267.0125114,34.56,0,122,0,423.5725114,0,423.5725114
6/14/2025 4:00,12.9,267.0125114,38.88,0,122,0,427.8925114,12,427.8925114
6/14/2025 5:00,12.4,267.0125114,41.28,0,122,0,430.2925114,18,430.2925114
6/14/2025 6:00,12.4,400.5187672,68.8,0,210,0,679.3187672,48,679.3187672
6/14/2025 7:00,13.6,400.5187672,59.2,0,210,0,669.7187672,110,669.7187672
6/14/2025 8:00,13.9,400.5187672,56.8,0,210,0,667.3187672,180,667.3187672
6/14/2025 9:00,14.2,400.5187672,54.4,0,210,0,664.9187672,242,664.9187672
6/14/2025 10:00,15.6,400.5187672,43.2,0,210,0,653.7187672,292,653.7187672
6/14/2025 11:00,17.7,400.5187672,26.4,0,210,0,636.9187672,335,636.9187672
6/14/2025 12:00,18.8,400.5187672,17.6,0,210,0,628.1187672,339,628.1187672
6/14/2025 13:00,21.5,400.5187672,0,0,210,0,610.5187672,404,610.5187672
6/14/2025 14:00,21.8,400.5187672,0,0,210,0,610.5187672,479,610.5187672
6/14/2025 15:00,21.6,400.5187672,0,0,210,0,610.5187672,444,610.5187672
6/14/2025 16:00,21,400.5187672,0,0,210,0,610.5187672,353,610.5187672
6/14/2025 17:00,20.4,400.5187672,4.8,0,210,0,615.3187672,261,615.3187672
6/14/2025 18:00,19.8,400.5187672,9.6,0,210,0,620.1187672,200,620.1187672
6/14/2025 19:00,18.4,400.5187672,20.8,0,210,0,631.3187672,119,631.3187672
6/14/2025 20:00,16.8,400.5187672,33.6,0,210,0,644.1187672,40,644.1187672
6/14/2025 21:00,15.3,400.5187672,45.6,0,210,0,656.1187672,6,656.1187672
6/14/2025 22:00,14.3,267.0125114,32.16,0,122,0,421.1725114,0,421.1725114
6/14/2025 23:00,13.4,267.0125114,36.48,0,122,0,425.4925114,0,425.4925114
6/15/2025 0:00,12.6,222.5104262,20.16,0,112,0,354.6704262,0,354.6704262
6/15/2025 1:00,11.7,222.5104262,22.32,0,112,0,356.8304262,0,356.8304262
6/15/2025 2:00,10.9,222.5104262,24.24,0,112,0,358.7504262,0,358.7504262
6/15/2025 3:00,9.6,222.5104262,27.36,0,112,0,361.8704262,0,361.8704262
6/15/2025 4:00,9.7,222.5104262,27.12,0,112,0,361.6304262,47,361.6304262
6/15/2025 5:00,11.8,222.5104262,22.08,0,112,0,356.5904262,105,356.5904262
6/15/2025 6:00,11.7,222.5104262,37.2,0,112,0,371.7104262,170,371.7104262
6/15/2025 7:00,12.5,222.5104262,34,0,112,0,368.5104262,240,368.5104262
6/15/2025 8:00,13.2,222.5104262,31.2,0,112,0,365.7104262,280,365.7104262
6/15/2025 9:00,14.8,222.5104262,24.8,0,112,0,359.3104262,283,359.3104262
6/15/2025 10:00,16.2,222.5104262,19.2,0,112,0,353.7104262,282,353.7104262
6/15/2025 11:00,17.2,222.5104262,15.2,0,112,0,349.7104262,300,349.7104262
6/15/2025 12:00,17.1,222.5104262,15.6,0,112,0,350.1104262,359,350.1104262
6/15/2025 13:00,17.4,222.5104262,14.4,0,112,0,348.9104262,360,348.9104262
6/15/2025 14:00,16.8,222.5104262,16.8,0,112,0,351.3104262,340,351.3104262
6/15/2025 15:00,17.1,222.5104262,15.6,0,112,0,350.1104262,344,350.1104262
6/15/2025 16:00,19,222.5104262,8,0,112,0,342.5104262,307,342.5104262
6/15/2025 17:00,18,222.5104262,12,0,112,0,346.5104262,233,346.5104262
6/15/2025 18:00,17.2,222.5104262,15.2,0,112,0,349.7104262,140,349.7104262
6/15/2025 19:00,16.9,222.5104262,16.4,0,112,0,350.9104262,81,350.9104262
6/15/2025 20:00,15.6,222.5104262,21.6,0,112,0,356.1104262,32,356.1104262
6/15/2025 21:00,13.2,222.5104262,31.2,0,112,0,365.7104262,4,365.7104262
6/15/2025 22:00,12.3,222.5104262,20.88,0,112,0,355.3904262,0,355.3904262
6/15/2025 23:00,13.2,222.5104262,18.72,0,112,0,353.2304262,0,353.2304262
6/16/2025 0:00,13.2,333.7656393,37.44,0,144,0,515.2056393,0,515.2056393
6/16/2025 1:00,12.8,333.7656393,39.36,0,144,0,517.1256393,0,517.1256393
6/16/2025 2:00,12.3,333.7656393,41.76,0,144,0,519.5256393,0,519.5256393
6/16/2025 3:00,11,333.7656393,48,0,144,0,525.7656393,0,525.7656393
6/16/2025 4:00,10.1,333.7656393,52.32,0,144,0,530.0856393,51,530.0856393
6/16/2025 5:00,12.3,333.7656393,41.76,0,144,0,519.5256393,119,519.5256393
6/16/2025 6:00,13.6,511.7739803,59.2,0,334,0,904.9739803,225,904.9739803
6/16/2025 7:00,14.5,511.7739803,52,0,334,0,897.7739803,354,897.7739803
6/16/2025 8:00,16,511.7739803,40,0,334,0,885.7739803,456,885.7739803
6/16/2025 9:00,16.3,511.7739803,37.6,0,334,0,883.3739803,462,883.3739803
6/16/2025 10:00,18.4,511.7739803,20.8,0,334,0,866.5739803,492,866.5739803
6/16/2025 11:00,17.3,511.7739803,29.6,0,334,0,875.3739803,573,875.3739803
6/16/2025 12:00,16.1,511.7739803,39.2,0,334,0,884.9739803,593,884.9739803
6/16/2025 13:00,17.8,511.7739803,25.6,0,334,0,871.3739803,610,871.3739803
6/16/2025 14:00,17,511.7739803,32,0,334,0,877.7739803,562,877.7739803
6/16/2025 15:00,17.1,511.7739803,31.2,0,334,0,876.9739803,487,876.9739803
6/16/2025 16:00,17.1,511.7739803,31.2,0,334,0,876.9739803,417,876.9739803
6/16/2025 17:00,17.2,511.7739803,30.4,0,334,0,876.1739803,307,876.1739803
6/16/2025 18:00,15.9,511.7739803,40.8,0,334,0,886.5739803,201,886.5739803
6/16/2025 19:00,15.7,511.7739803,42.4,0,334,0,888.1739803,106,888.1739803
6/16/2025 20:00,14.9,511.7739803,48.8,0,334,0,894.5739803,34,894.5739803
6/16/2025 21:00,12.8,511.7739803,65.6,0,334,0,911.3739803,5,911.3739803
6/16/2025 22:00,11.9,333.7656393,43.68,0,144,0,521.4456393,0,521.4456393
6/16/2025 23:00,9.7,333.7656393,54.24,0,144,0,532.0056393,0,532.0056393
6/17/2025 0:00,9.5,333.7656393,55.2,0,144,0,532.9656393,0,532.9656393
6/17/2025 1:00,9.1,333.7656393,57.12,0,144,0,534.8856393,0,534.8856393
6/17/2025 2:00,8.8,333.7656393,58.56,0,144,0,536.3256393,0,536.3256393
6/17/2025 3:00,11.3,333.7656393,46.56,0,144,0,524.3256393,0,524.3256393
6/17/2025 4:00,12.7,333.7656393,39.84,0,144,0,517.6056393,16,517.6056393
6/17/2025 5:00,13.1,333.7656393,37.92,0,144,0,515.6856393,21,515.6856393
6/17/2025 6:00,12,511.7739803,72,0,334,0,917.7739803,29,917.7739803
6/17/2025 7:00,11.1,511.7739803,79.2,0,334,0,924.9739803,45,924.9739803
6/17/2025 8:00,12.2,511.7739803,70.4,0,334,0,916.1739803,84,916.1739803
6/17/2025 9:00,13,511.7739803,64,0,334,0,909.7739803,151,909.7739803
6/17/2025 10:00,13.9,511.7739803,56.8,0,334,0,902.5739803,246,902.5739803
6/17/2025 11:00,16.1,511.7739803,39.2,0,334,0,884.9739803,393,884.9739803
6/17/2025 12:00,17.8,511.7739803,25.6,0,334,0,871.3739803,577,871.3739803
6/17/2025 13:00,17.2,511.7739803,30.4,0,334,0,876.1739803,705,876.1739803
6/17/2025 14:00,18.4,511.7739803,20.8,0,334,0,866.5739803,636,866.5739803
6/17/2025 15:00,19.3,511.7739803,13.6,0,334,0,859.3739803,437,859.3739803
6/17/2025 16:00,20.6,511.7739803,3.2,0,334,0,848.9739803,294,848.9739803
6/17/2025 17:00,18,511.7739803,24,0,334,0,869.7739803,263,869.7739803
6/17/2025 18:00,17.5,511.7739803,28,0,334,0,873.7739803,218,873.7739803
6/17/2025 19:00,16.7,511.7739803,34.4,0,334,0,880.1739803,115,880.1739803
6/17/2025 20:00,15.3,511.7739803,45.6,0,334,0,891.3739803,42,891.3739803
6/17/2025 21:00,13.9,511.7739803,56.8,0,334,0,902.5739803,7,902.5739803
6/17/2025 22:00,12.1,333.7656393,42.72,0,144,0,520.4856393,0,520.4856393
6/17/2025 23:00,11.1,333.7656393,47.52,0,144,0,525.2856393,0,525.2856393
6/18/2025 0:00,10.7,333.7656393,49.44,0,144,0,527.2056393,0,527.2056393
6/18/2025 1:00,9.6,333.7656393,54.72,0,144,0,532.4856393,0,532.4856393
6/18/2025 2:00,8.6,333.7656393,59.52,0,144,0,537.2856393,0,537.2856393
6/18/2025 3:00,7.4,333.7656393,65.28,0,144,0,543.0456393,0,543.0456393
6/18/2025 4:00,8.5,333.7656393,60,0,144,0,537.7656393,61,537.7656393
6/18/2025 5:00,11.5,333.7656393,45.6,0,144,0,523.3656393,155,523.3656393
6/18/2025 6:00,12.8,511.7739803,65.6,0,334,0,911.3739803,272,911.3739803
6/18/2025 7:00,14.7,511.7739803,50.4,0,334,950,1846.17398,357,1846.17398
6/18/2025 8:00,16.4,511.7739803,36.8,0,334,950,1832.57398,390,1832.57398
6/18/2025 9:00,16.6,511.7739803,35.2,0,334,950,1830.97398,425,1830.97398
6/18/2025 10:00,17.1,511.7739803,31.2,0,334,950,1826.97398,485,1826.97398
6/18/2025 11:00,18.8,511.7739803,17.6,0,334,950,1813.37398,488,1813.37398
6/18/2025 12:00,19.2,511.7739803,14.4,0,334,950,1810.17398,480,1810.17398
6/18/2025 13:00,19.6,511.7739803,11.2,0,334,950,1806.97398,537,1806.97398
6/18/2025 14:00,18.8,511.7739803,17.6,0,334,950,1813.37398,496,1813.37398
6/18/2025 15:00,16,511.7739803,40,0,334,950,1835.77398,423,1835.77398
6/18/2025 16:00,16.6,511.7739803,35.2,0,334,950,1830.97398,327,1830.97398
6/18/2025 17:00,16,511.7739803,40,0,334,950,1835.77398,211,1835.77398
6/18/2025 18:00,15.6,511.7739803,43.2,0,334,0,888.9739803,155,888.9739803
6/18/2025 19:00,14.9,511.7739803,48.8,0,334,0,894.5739803,86,894.5739803
6/18/2025 20:00,14.3,511.7739803,53.6,0,334,0,899.3739803,29,899.3739803
6/18/2025 21:00,13.8,511.7739803,57.6,0,334,0,903.3739803,3,903.3739803
6/18/2025 22:00,13.3,333.7656393,36.96,0,144,0,514.7256393,0,514.7256393
6/18/2025 23:00,12.6,333.7656393,40.32,0,144,0,518.0856393,0,518.0856393
6/19/2025 0:00,12.9,333.7656393,38.88,0,144,0,516.6456393,0,516.6456393
6/19/2025 1:00,12.4,333.7656393,41.28,0,144,0,519.0456393,0,519.0456393
6/19/2025 2:00,12,333.7656393,43.2,0,144,0,520.9656393,0,520.9656393
6/19/2025 3:00,12.3,333.7656393,41.76,0,144,0,519.5256393,0,519.5256393
6/19/2025 4:00,12.5,333.7656393,40.8,0,144,0,518.5656393,10,518.5656393
6/19/2025 5:00,12.5,333.7656393,40.8,0,144,0,518.5656393,21,518.5656393
6/19/2025 6:00,12.7,511.7739803,66.4,0,334,0,912.1739803,41,912.1739803
6/19/2025 7:00,12.7,511.7739803,66.4,0,334,0,912.1739803,57,912.1739803
6/19/2025 8:00,12.8,511.7739803,65.6,0,334,0,911.3739803,67,911.3739803
6/19/2025 9:00,13.5,511.7739803,60,0,334,0,905.7739803,93,905.7739803
6/19/2025 10:00,12.9,511.7739803,64.8,0,334,0,910.5739803,136,910.5739803
6/19/2025 11:00,13.3,511.7739803,61.6,0,334,0,907.3739803,171,907.3739803
6/19/2025 12:00,13,511.7739803,64,0,334,0,909.7739803,206,909.7739803
6/19/2025 13:00,12.6,511.7739803,67.2,0,334,0,912.9739803,214,912.9739803
6/19/2025 14:00,12.6,511.7739803,67.2,0,334,0,912.9739803,172,912.9739803
6/19/2025 15:00,12,511.7739803,72,0,334,0,917.7739803,135,917.7739803
6/19/2025 16:00,11.6,511.7739803,75.2,0,334,0,920.9739803,103,920.9739803
6/19/2025 17:00,11.8,511.7739803,73.6,0,334,0,919.3739803,69,919.3739803
6/19/2025 18:00,12.1,511.7739803,71.2,0,334,0,916.9739803,42,916.9739803
6/19/2025 19:00,11.9,511.7739803,72.8,0,334,0,918.5739803,25,918.5739803
6/19/2025 20:00,11.7,511.7739803,74.4,0,334,0,920.1739803,10,920.1739803
6/19/2025 21:00,11.6,511.7739803,75.2,0,334,0,920.9739803,2,920.9739803
6/19/2025 22:00,11.3,333.7656393,46.56,0,144,0,524.3256393,0,524.3256393
6/19/2025 23:00,11,333.7656393,48,0,144,0,525.7656393,0,525.7656393
6/20/2025 0:00,10.8,333.7656393,48.96,0,144,0,526.7256393,0,526.7256393
6/20/2025 1:00,10.4,333.7656393,50.88,0,144,0,528.6456393,0,528.6456393
6/20/2025 2:00,10.4,333.7656393,50.88,0,144,0,528.6456393,0,528.6456393
6/20/2025 3:00,10.5,333.7656393,50.4,0,144,0,528.1656393,0,528.1656393
6/20/2025 4:00,10.7,333.7656393,49.44,0,144,0,527.2056393,48,527.2056393
6/20/2025 5:00,11.3,333.7656393,46.56,0,144,0,524.3256393,130,524.3256393
6/20/2025 6:00,13.3,511.7739803,61.6,0,334,0,907.3739803,242,907.3739803
6/20/2025 7:00,14.8,511.7739803,49.6,0,334,0,895.3739803,332,895.3739803
6/20/2025 8:00,15,511.7739803,48,0,334,0,893.7739803,441,893.7739803
6/20/2025 9:00,17.7,511.7739803,26.4,0,334,0,872.1739803,560,872.1739803
6/20/2025 10:00,17.5,511.7739803,28,0,334,0,873.7739803,592,873.7739803
6/20/2025 11:00,18.6,511.7739803,19.2,0,334,0,864.9739803,662,864.9739803
6/20/2025 12:00,19.8,511.7739803,9.6,0,334,0,855.3739803,718,855.3739803
6/20/2025 13:00,21.3,511.7739803,0,0,334,0,845.7739803,643,845.7739803
6/20/2025 14:00,21.4,511.7739803,0,0,334,0,845.7739803,582,845.7739803
6/20/2025 15:00,21.4,511.7739803,0,0,334,0,845.7739803,517,845.7739803
6/20/2025 16:00,18.5,511.7739803,20,0,334,0,865.7739803,367,865.7739803
6/20/2025 17:00,15.4,511.7739803,44.8,0,334,0,890.5739803,228,890.5739803
6/20/2025 18:00,14.6,511.7739803,51.2,0,334,0,896.9739803,150,896.9739803
6/20/2025 19:00,14,511.7739803,56,0,334,0,901.7739803,89,901.7739803
6/20/2025 20:00,13.2,511.7739803,62.4,0,334,0,908.1739803,35,908.1739803
6/20/2025 21:00,13.1,511.7739803,63.2,0,334,0,908.9739803,6,908.9739803
6/20/2025 22:00,13.5,333.7656393,36,0,144,0,513.7656393,0,513.7656393
6/20/2025 23:00,12.2,333.7656393,42.24,0,144,0,520.0056393,0,520.0056393
6/21/2025 0:00,11.9,222.5104262,21.84,0,112,0,356.3504262,0,356.3504262
6/21/2025 1:00,11.4,222.5104262,23.04,0,112,0,357.5504262,0,357.5504262
6/21/2025 2:00,10.8,222.5104262,24.48,0,112,0,358.9904262,0,358.9904262
6/21/2025 3:00,11.1,222.5104262,23.76,0,112,0,358.2704262,0,358.2704262
6/21/2025 4:00,10.7,222.5104262,24.72,0,112,0,359.2304262,46,359.2304262
6/21/2025 5:00,12.9,222.5104262,19.44,0,112,0,353.9504262,113,353.9504262
6/21/2025 6:00,14,222.5104262,28,0,112,0,362.5104262,205,362.5104262
6/21/2025 7:00,14.3,222.5104262,26.8,0,112,0,361.3104262,292,361.3104262
6/21/2025 8:00,14.6,222.5104262,25.6,0,112,0,360.1104262,365,360.1104262
6/21/2025 9:00,15.3,222.5104262,22.8,0,112,0,357.3104262,412,357.3104262
6/21/2025 10:00,15.5,222.5104262,22,0,112,0,356.5104262,466,356.5104262
6/21/2025 11:00,16,222.5104262,20,0,112,0,354.5104262,527,354.5104262
6/21/2025 12:00,16.1,222.5104262,19.6,0,112,0,354.1104262,522,354.1104262
6/21/2025 13:00,17.2,222.5104262,15.2,0,112,0,349.7104262,517,349.7104262
6/21/2025 14:00,18.4,222.5104262,10.4,0,112,0,344.9104262,516,344.9104262
6/21/2025 15:00,18.5,222.5104262,10,0,112,0,344.5104262,513,344.5104262
6/21/2025 16:00,19.2,222.5104262,7.2,0,112,0,341.7104262,462,341.7104262
6/21/2025 17:00,17.6,222.5104262,13.6,0,112,0,348.1104262,353,348.1104262
6/21/2025 18:00,16.6,222.5104262,17.6,0,112,0,352.1104262,249,352.1104262
6/21/2025 19:00,16.6,222.5104262,17.6,0,112,0,352.1104262,131,352.1104262
6/21/2025 20:00,15.1,222.5104262,23.6,0,112,0,358.1104262,42,358.1104262
6/21/2025 21:00,13.5,222.5104262,30,0,112,0,364.5104262,7,364.5104262
6/21/2025 22:00,12.1,222.5104262,21.36,0,112,0,355.8704262,0,355.8704262
6/21/2025 23:00,10.9,222.5104262,24.24,0,112,0,358.7504262,0,358.7504262
6/22/2025 0:00,10.6,222.5104262,24.96,0,112,0,359.4704262,0,359.4704262
6/22/2025 1:00,9.3,222.5104262,28.08,0,112,0,362.5904262,0,362.5904262
6/22/2025 2:00,9.1,222.5104262,28.56,0,112,0,363.0704262,0,363.0704262
6/22/2025 3:00,8.8,222.5104262,29.28,0,112,0,363.7904262,0,363.7904262
6/22/2025 4:00,9.1,222.5104262,28.56,0,112,0,363.0704262,59,363.0704262
6/22/2025 5:00,11.6,222.5104262,22.56,0,112,0,357.0704262,141,357.0704262
6/22/2025 6:00,13.4,222.5104262,30.4,0,112,0,364.9104262,223,364.9104262
6/22/2025 7:00,13.3,222.5104262,30.8,0,112,0,365.3104262,284,365.3104262
6/22/2025 8:00,15.3,222.5104262,22.8,0,112,0,357.3104262,322,357.3104262
6/22/2025 9:00,16.4,222.5104262,18.4,0,112,0,352.9104262,329,352.9104262
6/22/2025 10:00,18,222.5104262,12,0,112,0,346.5104262,376,346.5104262
6/22/2025 11:00,19.8,222.5104262,4.8,0,112,0,339.3104262,516,339.3104262
6/22/2025 12:00,21,222.5104262,0,0,112,0,334.5104262,624,334.5104262
6/22/2025 13:00,16.9,222.5104262,16.4,0,112,0,350.9104262,619,350.9104262
6/22/2025 14:00,18,222.5104262,12,0,112,0,346.5104262,516,346.5104262
6/22/2025 15:00,20.2,222.5104262,3.2,0,112,0,337.7104262,411,337.7104262
6/22/2025 16:00,20.6,222.5104262,1.6,0,112,0,336.1104262,330,336.1104262
6/22/2025 17:00,19.7,222.5104262,5.2,0,112,0,339.7104262,257,339.7104262
6/22/2025 18:00,19.5,222.5104262,6,0,112,0,340.5104262,195,340.5104262
6/22/2025 19:00,18.8,222.5104262,8.8,0,112,0,343.3104262,106,343.3104262
6/22/2025 20:00,17.7,222.5104262,13.2,0,112,0,347.7104262,32,347.7104262
6/22/2025 21:00,16.5,222.5104262,18,0,112,0,352.5104262,5,352.5104262
6/22/2025 22:00,15.7,222.5104262,12.72,0,112,0,347.2304262,0,347.2304262
6/22/2025 23:00,15.7,222.5104262,12.72,0,112,0,347.2304262,0,347.2304262
6/23/2025 0:00,15.1,333.7656393,28.32,0,144,0,506.0856393,0,506.0856393
6/23/2025 1:00,14.6,333.7656393,30.72,0,144,0,508.4856393,0,508.4856393
6/23/2025 2:00,14.2,333.7656393,32.64,0,144,0,510.4056393,0,510.4056393
6/23/2025 3:00,13.2,333.7656393,37.44,0,144,0,515.2056393,0,515.2056393
6/23/2025 4:00,13,333.7656393,38.4,0,144,0,516.1656393,2,516.1656393
6/23/2025 5:00,12.8,333.7656393,39.36,0,144,0,517.1256393,2,517.1256393
6/23/2025 6:00,12.5,511.7739803,68,0,334,0,913.7739803,5,913.7739803
6/23/2025 7:00,12.4,511.7739803,68.8,0,334,0,914.5739803,54,914.5739803
6/23/2025 8:00,12.5,511.7739803,68,0,334,0,913.7739803,156,913.7739803
6/23/2025 9:00,14.4,511.7739803,52.8,0,334,0,898.5739803,372,898.5739803
6/23/2025 10:00,15.2,511.7739803,46.4,0,334,0,892.1739803,553,892.1739803
6/23/2025 11:00,17.4,511.7739803,28.8,0,334,0,874.5739803,606,874.5739803
6/23/2025 12:00,18.7,511.7739803,18.4,0,334,0,864.1739803,643,864.1739803
6/23/2025 13:00,18.1,511.7739803,23.2,0,334,0,868.9739803,651,868.9739803
6/23/2025 14:00,20.2,511.7739803,6.4,0,334,0,852.1739803,602,852.1739803
6/23/2025 15:00,20.2,511.7739803,6.4,0,334,0,852.1739803,496,852.1739803
6/23/2025 16:00,19.3,511.7739803,13.6,0,334,0,859.3739803,387,859.3739803
6/23/2025 17:00,19.8,511.7739803,9.6,0,334,0,855.3739803,272,855.3739803
6/23/2025 18:00,19.9,511.7739803,8.8,0,334,0,854.5739803,176,854.5739803
6/23/2025 19:00,19.1,511.7739803,15.2,0,334,0,860.9739803,104,860.9739803
6/23/2025 20:00,16.6,511.7739803,35.2,0,334,0,880.9739803,43,880.9739803
6/23/2025 21:00,14.2,511.7739803,54.4,0,334,0,900.1739803,7,900.1739803
6/23/2025 22:00,13.6,333.7656393,35.52,0,144,0,513.2856393,0,513.2856393
6/23/2025 23:00,11.4,333.7656393,46.08,0,144,0,523.8456393,0,523.8456393
6/24/2025 0:00,9.9,333.7656393,53.28,0,144,0,531.0456393,0,531.0456393
6/24/2025 1:00,9.6,333.7656393,54.72,0,144,0,532.4856393,0,532.4856393
6/24/2025 2:00,10.2,333.7656393,51.84,0,144,0,529.6056393,0,529.6056393
