datetime,pv_kw,load_kw,price,month,hour,weekday,doy,P_c_kw,P_d_kw,soc_kwh,soc_pct,P_imp_kw,P_exp_kw,net_load_kw,u
2025-08-03 12:00:00,541.4210,346.1104,0.0014,8,12,6,215,195.3106,0.0000,1312.7802,76.0591,0.0000,0.0000,-195.3106,1
2025-08-03 13:00:00,509.3530,338.5104,0.0022,8,13,6,215,170.8426,0.0000,1478.4975,85.6603,0.0000,0.0000,-170.8426,1
2025-08-03 14:00:00,463.2830,338.5104,0.0034,8,14,6,215,124.7726,0.0000,1599.5269,92.6725,0.0000,0.0000,-124.7726,1
2025-08-03 15:00:00,375.9260,334.5104,0.0038,8,15,6,215,41.4156,0.0000,1639.7000,95.0000,0.0000,0.0000,-41.4156,1
2025-08-03 16:00:00,282.7360,334.5104,0.0370,8,16,6,215,0.0000,51.7744,1586.3243,91.9075,0.0000,0.0000,51.7744,0
2025-08-03 17:00:00,184.3040,334.5104,0.0407,8,17,6,215,0.0000,150.2064,1431.4723,82.9358,0.0000,0.0000,150.2064,0
2025-08-03 18:00:00,92.0690,334.5104,0.0419,8,18,6,215,0.0000,242.4414,1181.5327,68.4550,0.0000,0.0000,242.4414,0
2025-08-03 19:00:00,8.5890,343.7104,0.0430,8,19,6,215,0.0000,335.1214,836.0467,48.4384,0.0000,0.0000,335.1214,0
2025-08-03 20:00:00,0.0000,354.1104,0.0443,8,20,6,215,0.0000,354.1104,470.9844,27.2876,0.0000,0.0000,354.1104,0
2025-08-03 21:00:00,0.0000,365.3104,0.0248,8,21,6,215,711.4706,0.0000,1161.1108,67.2718,1076.7810,0.0000,365.3104,1
2025-08-03 22:00:00,0.0000,357.7904,0.0367,8,22,6,215,0.0000,357.7904,792.2547,45.9012,0.0000,0.0000,357.7904,0
2025-08-03 23:00:00,0.0000,361.3904,0.0351,8,23,6,215,0.0000,361.3904,419.6873,24.3156,0.0000,0.0000,361.3904,0
2025-08-04 00:00:00,0.0000,533.9256,0.0326,8,0,0,216,180.6744,0.0000,594.9414,34.4694,714.6000,0.0000,533.9256,1
2025-08-04 01:00:00,0.0000,537.2856,0.0248,8,1,0,216,539.4953,0.0000,1118.2519,64.7886,1076.7810,0.0000,537.2856,1
2025-08-04 02:00:00,0.0000,539.2056,0.0279,8,2,0,216,537.5753,0.0000,1639.7000,95.0000,1076.7810,0.0000,539.2056,1
2025-08-04 03:00:00,0.0000,530.0856,0.0374,8,3,0,216,0.0000,0.0000,1639.7000,95.0000,530.0856,0.0000,530.0856,1
2025-08-04 04:00:00,11.0930,531.0456,0.0431,8,4,0,216,0.0000,268.1124,1363.2955,78.9858,251.8403,0.0000,519.9526,0
2025-08-04 05:00:00,93.8730,534.4056,0.0472,8,5,0,216,0.0000,440.5326,909.1381,52.6731,0.0000,0.0000,440.5326,0
2025-08-04 06:00:00,188.9320,903.3740,0.0467,8,6,0,216,0.0000,714.4420,172.6000,10.0000,0.0000,0.0000,714.4420,0
2025-08-04 07:00:00,205.2540,880.1740,0.0431,8,7,0,216,0.0000,0.0000,172.6000,10.0000,674.9200,0.0000,674.9200,1
2025-08-04 08:00:00,304.2060,868.1740,0.0372,8,8,0,216,0.0000,0.0000,172.6000,10.0000,563.9680,0.0000,563.9680,1
2025-08-04 09:00:00,407.1140,857.7740,0.0278,8,9,0,216,0.0000,0.0000,172.6000,10.0000,450.6600,0.0000,450.6600,1
2025-08-04 10:00:00,425.2080,845.7740,0.0088,8,10,0,216,84.6982,0.0000,254.7573,14.7600,505.2642,0.0000,420.5660,1
2025-08-04 11:00:00,333.7330,852.1740,0.0041,8,11,0,216,558.3400,0.0000,796.3471,46.1383,1076.7810,0.0000,518.4410,1
2025-08-04 12:00:00,167.7160,848.1740,0.0036,8,12,0,216,396.3230,0.0000,1180.7804,68.4114,1076.7810,0.0000,680.4580,1
2025-08-04 13:00:00,246.1060,849.7740,0.0042,8,13,0,216,473.1130,0.0000,1639.7000,95.0000,1076.7810,0.0000,603.6680,1
2025-08-04 14:00:00,32.4770,845.7740,0.0103,8,14,0,216,0.0000,0.0000,1639.7000,95.0000,813.2970,0.0000,813.2970,1
2025-08-04 15:00:00,148.6780,846.5740,0.0234,8,15,0,216,0.0000,0.0000,1639.7000,95.0000,697.8960,0.0000,697.8960,1
2025-08-04 16:00:00,180.8220,848.9740,0.0250,8,16,0,216,0.0000,668.1520,950.8835,55.0917,0.0000,0.0000,668.1520,0
2025-08-04 17:00:00,68.1640,852.9740,0.0226,8,17,0,216,57.5130,0.0000,1006.6711,58.3239,842.3230,0.0000,784.8100,1
2025-08-04 18:00:00,48.7250,857.7740,0.0354,8,18,0,216,0.0000,809.0490,172.6000,10.0000,0.0000,0.0000,809.0490,0
2025-08-04 19:00:00,6.9430,861.7740,0.0168,8,19,0,216,0.0000,0.0000,172.6000,10.0000,854.8310,0.0000,854.8310,1
2025-08-04 20:00:00,0.0000,872.1740,0.0058,8,20,0,216,0.0000,0.0000,172.6000,10.0000,872.1740,0.0000,872.1740,1
2025-08-04 21:00:00,0.0000,895.3740,0.0009,8,21,0,216,0.0000,0.0000,172.6000,10.0000,895.3740,0.0000,895.3740,1
2025-08-04 22:00:00,0.0000,515.6856,0.0004,8,22,0,216,0.0000,0.0000,172.6000,10.0000,515.6856,0.0000,515.6856,1
2025-08-04 23:00:00,0.0000,513.2856,-0.0000,8,23,0,216,0.0000,0.0000,172.6000,10.0000,1076.7810,563.4953,513.2856,1
2025-08-05 00:00:00,0.0000,505.1256,-0.0001,8,0,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,571.6553,505.1256,1
2025-08-05 01:00:00,0.0000,502.7256,-0.0000,8,1,1,217,367.2435,0.0000,528.8262,30.6388,1076.7810,206.8118,502.7256,1
2025-08-05 02:00:00,0.0000,502.7256,-0.0001,8,2,1,217,574.0553,0.0000,1085.6599,62.9003,1076.7810,0.0000,502.7256,1
2025-08-05 03:00:00,0.0000,505.6056,-0.0002,8,3,1,217,571.1753,0.0000,1639.7000,95.0000,1076.7810,0.0000,505.6056,1
2025-08-05 04:00:00,4.5310,505.6056,0.0017,8,4,1,217,0.0000,0.0000,1639.7000,95.0000,501.0746,0.0000,501.0746,1
2025-08-05 05:00:00,56.0940,504.1656,0.0018,8,5,1,217,0.0000,0.0000,1639.7000,95.0000,448.0716,0.0000,448.0716,1
2025-08-05 06:00:00,121.1680,881.7740,0.0023,8,6,1,217,0.0000,760.6060,855.5701,49.5695,0.0000,0.0000,760.6060,0
2025-08-05 07:00:00,190.3830,876.1740,0.0021,8,7,1,217,0.0000,662.4810,172.6000,10.0000,23.3100,0.0000,685.7910,0
2025-08-05 08:00:00,238.1740,864.1740,0.0000,8,8,1,217,0.0000,0.0000,172.6000,10.0000,626.0000,0.0000,626.0000,1
2025-08-05 09:00:00,286.8030,856.1740,-0.0004,8,9,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,507.4100,569.3710,1
2025-08-05 10:00:00,298.8910,848.9740,-0.0020,8,10,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,526.6980,550.0830,1
2025-08-05 11:00:00,331.1460,845.7740,-0.0023,8,11,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,562.1530,514.6280,1
2025-08-05 12:00:00,344.7560,845.7740,-0.0024,8,12,1,217,320.7242,0.0000,483.7025,28.0245,1076.7810,255.0388,501.0180,1
2025-08-05 13:00:00,391.1290,845.7740,-0.0020,8,13,1,217,622.1360,0.0000,1087.1744,62.9881,1076.7810,0.0000,454.6450,1
2025-08-05 14:00:00,338.6070,845.7740,-0.0001,8,14,1,217,569.6140,0.0000,1639.7000,95.0000,1076.7810,0.0000,507.1670,1
2025-08-05 15:00:00,285.5450,846.2740,0.0010,8,15,1,217,0.0000,0.0000,1639.7000,95.0000,560.7290,0.0000,560.7290,1
2025-08-05 16:00:00,237.7850,845.7740,0.0017,8,16,1,217,0.0000,0.0000,1639.7000,95.0000,607.9890,0.0000,607.9890,1
2025-08-05 17:00:00,163.0710,850.7740,0.0024,8,17,1,217,0.0000,687.7030,930.7279,53.9240,0.0000,0.0000,687.7030,0
2025-08-05 18:00:00,91.5320,845.7740,0.0024,8,18,1,217,0.0000,735.3840,172.6000,10.0000,18.8580,0.0000,754.2420,0
2025-08-05 19:00:00,8.6280,848.1740,0.0023,8,19,1,217,0.0000,0.0000,172.6000,10.0000,839.5460,0.0000,839.5460,1
2025-08-05 20:00:00,0.0000,861.7740,0.0013,8,20,1,217,0.0000,0.0000,172.6000,10.0000,861.7740,0.0000,861.7740,1
2025-08-05 21:00:00,0.0000,876.9740,0.0000,8,21,1,217,0.0000,0.0000,172.6000,10.0000,876.9740,0.0000,876.9740,1
2025-08-05 22:00:00,0.0000,493.6056,-0.0000,8,22,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,583.1753,493.6056,1
2025-08-05 23:00:00,0.0000,494.5656,-0.0001,8,23,1,217,0.0000,0.0000,172.6000,10.0000,1076.7810,582.2153,494.5656,1
2025-08-06 00:00:00,0.0000,496.4856,-0.0002,8,0,2,218,0.0000,0.0000,172.6000,10.0000,1076.7810,580.2953,496.4856,1
2025-08-06 01:00:00,0.0000,501.2856,-0.0008,8,1,2,218,381.6435,0.0000,542.7942,31.4481,1076.7810,193.8518,501.2856,1
2025-08-06 02:00:00,0.0000,508.4856,-0.0001,8,2,2,218,568.2953,0.0000,1094.0407,63.3859,1076.7810,0.0000,508.4856,1
2025-08-06 03:00:00,0.0000,514.2456,-0.0001,8,3,2,218,562.5353,0.0000,1639.7000,95.0000,1076.7810,0.0000,514.2456,1
2025-08-06 04:00:00,5.9190,520.0056,0.0006,8,4,2,218,0.0000,0.0000,1639.7000,95.0000,514.0866,0.0000,514.0866,1
2025-08-06 05:00:00,82.0760,516.1656,0.0022,8,5,2,218,0.0000,434.0896,1192.1849,69.0721,0.0000,0.0000,434.0896,0
2025-08-06 06:00:00,166.4940,890.5740,0.0023,8,6,2,218,0.0000,724.0800,445.7107,25.8233,0.0000,0.0000,724.0800,0
2025-08-06 07:00:00,267.4890,875.3740,0.0012,8,7,2,218,0.0000,264.9174,172.6000,10.0000,342.9676,0.0000,607.8850,0
2025-08-06 08:00:00,360.9180,872.1740,0.0000,8,8,2,218,0.0000,0.0000,172.6000,10.0000,511.2560,0.0000,511.2560,1
2025-08-06 09:00:00,443.2750,864.1740,-0.0010,8,9,2,218,0.0000,0.0000,172.6000,10.0000,1076.7810,655.8820,420.8990,1
2025-08-06 10:00:00,500.8100,856.9740,-0.0022,8,10,2,218,0.0000,0.0000,172.6000,10.0000,1076.7810,720.6170,356.1640,1
2025-08-06 11:00:00,513.9470,845.7740,-0.0030,8,11,2,218,0.0000,0.0000,172.6000,10.0000,1076.7810,744.9540,331.8270,1
2025-08-06 12:00:00,514.4680,845.7740,-0.0024,8,12,2,218,120.0092,0.0000,289.0090,16.7444,1076.7810,625.4658,331.3060,1
2025-08-06 13:00:00,487.4080,845.7740,-0.0011,8,13,2,218,718.4150,0.0000,985.8715,57.1189,1076.7810,0.0000,358.3660,1
2025-08-06 14:00:00,443.0430,845.7740,-0.0001,8,14,2,218,674.0500,0.0000,1639.7000,95.0000,1076.7810,0.0000,402.7310,1
2025-08-06 15:00:00,370.7160,845.7740,0.0013,8,15,2,218,0.0000,0.0000,1639.7000,95.0000,475.0580,0.0000,475.0580,1
2025-08-06 16:00:00,280.0420,845.7740,0.0027,8,16,2,218,0.0000,0.0000,1639.7000,95.0000,565.7320,0.0000,565.7320,1
2025-08-06 17:00:00,174.4010,846.5740,0.0083,8,17,2,218,0.0000,0.0000,1639.7000,95.0000,672.1730,0.0000,672.1730,1
2025-08-06 18:00:00,85.3120,848.9740,0.0095,8,18,2,218,0.0000,763.6620,852.4196,49.3870,0.0000,0.0000,763.6620,0
2025-08-06 19:00:00,7.1690,852.1740,0.0095,8,19,2,218,0.0000,659.4250,172.6000,10.0000,185.5800,0.0000,845.0050,0
2025-08-06 20:00:00,0.0000,869.7740,0.0072,8,20,2,218,0.0000,0.0000,172.6000,10.0000,869.7740,0.0000,869.7740,1
2025-08-06 21:00:00,0.0000,888.1740,0.0022,8,21,2,218,0.0000,0.0000,172.6000,10.0000,888.1740,0.0000,888.1740,1
2025-08-06 22:00:00,0.0000,499.3656,0.0003,8,22,2,218,370.6035,0.0000,532.0854,30.8277,869.9692,0.0000,499.3656,1
2025-08-06 23:00:00,0.0000,501.7656,0.0001,8,23,2,218,575.0153,0.0000,1089.8503,63.1431,1076.7810,0.0000,501.7656,1
2025-08-07 00:00:00,0.0000,509.9256,0.0001,8,0,3,219,566.8553,0.0000,1639.7000,95.0000,1076.7810,0.0000,509.9256,1
2025-08-07 01:00:00,0.0000,515.2056,0.0005,8,1,3,219,0.0000,0.0000,1639.7000,95.0000,515.2056,0.0000,515.2056,1
2025-08-07 02:00:00,0.0000,519.5256,0.0006,8,2,3,219,0.0000,0.0000,1639.7000,95.0000,519.5256,0.0000,519.5256,1
2025-08-07 03:00:00,0.0000,523.3656,0.0027,8,3,3,219,0.0000,0.0000,1639.7000,95.0000,523.3656,0.0000,523.3656,1
2025-08-07 04:00:00,0.3130,526.2456,0.0048,8,4,3,219,0.0000,0.0000,1639.7000,95.0000,525.9326,0.0000,525.9326,1
2025-08-07 05:00:00,10.5090,520.0056,0.0095,8,5,3,219,0.0000,509.4966,1114.4457,64.5681,0.0000,0.0000,509.4966,0
2025-08-07 06:00:00,24.3550,892.9740,0.0050,8,6,3,219,0.0000,68.8644,1043.4515,60.4549,799.7546,0.0000,868.6190,0
2025-08-07 07:00:00,39.4480,884.1740,0.0228,8,7,3,219,0.0000,844.7260,172.6000,10.0000,0.0000,0.0000,844.7260,0
2025-08-07 08:00:00,60.9090,868.9740,0.0048,8,8,3,219,0.0000,0.0000,172.6000,10.0000,808.0650,0.0000,808.0650,1
2025-08-07 09:00:00,75.0070,857.7740,0.0029,8,9,3,219,294.0140,0.0000,457.7936,26.5234,1076.7810,0.0000,782.7670,1
2025-08-07 10:00:00,86.1090,856.1740,0.0014,8,10,3,219,306.7160,0.0000,755.3081,43.7606,1076.7810,0.0000,770.0650,1
2025-08-07 11:00:00,84.4240,852.1740,0.0011,8,11,3,219,309.0310,0.0000,1055.0682,61.1279,1076.7810,0.0000,767.7500,1
2025-08-07 12:00:00,84.7060,845.7740,0.0022,8,12,3,219,315.7130,0.0000,1361.3098,78.8708,1076.7810,0.0000,761.0680,1
2025-08-07 13:00:00,71.2560,856.9740,0.0030,8,13,3,219,287.0002,0.0000,1639.7000,95.0000,1072.7182,0.0000,785.7180,1
2025-08-07 14:00:00,60.7210,864.1740,0.0045,8,14,3,219,0.0000,0.0000,1639.7000,95.0000,803.4530,0.0000,803.4530,1
2025-08-07 15:00:00,52.1490,848.9740,0.0262,8,15,3,219,0.0000,0.0000,1639.7000,95.0000,796.8250,0.0000,796.8250,1
2025-08-07 16:00:00,36.5840,857.7740,0.0405,8,16,3,219,0.0000,0.0000,1639.7000,95.0000,821.1900,0.0000,821.1900,1
2025-08-07 17:00:00,20.1920,860.9740,0.0468,8,17,3,219,0.0000,0.0000,1639.7000,95.0000,840.7820,0.0000,840.7820,1
2025-08-07 18:00:00,9.6500,868.1740,0.0490,8,18,3,219,0.0000,858.5240,754.6237,43.7210,0.0000,0.0000,858.5240,0
2025-08-07 19:00:00,0.3390,873.7740,0.0486,8,19,3,219,0.0000,564.5630,172.6000,10.0000,308.8720,0.0000,873.4350,0
2025-08-07 20:00:00,0.0000,886.5740,0.0444,8,20,3,219,0.0000,0.0000,172.6000,10.0000,886.5740,0.0000,886.5740,1
2025-08-07 21:00:00,0.0000,891.3740,0.0204,8,21,3,219,185.4070,0.0000,352.4448,20.4197,1076.7810,0.0000,891.3740,1
2025-08-07 22:00:00,0.0000,507.5256,0.0328,8,22,3,219,0.0000,174.4494,172.6000,10.0000,333.0762,0.0000,507.5256,0
2025-08-07 23:00:00,0.0000,510.8856,0.0083,8,23,3,219,0.0000,0.0000,172.6000,10.0000,510.8856,0.0000,510.8856,1
2025-08-08 00:00:00,0.0000,510.4056,0.0040,8,0,4,220,566.3753,0.0000,721.9841,41.8299,1076.7810,0.0000,510.4056,1
2025-08-08 01:00:00,0.0000,515.2056,0.0041,8,1,4,220,561.5753,0.0000,1266.7122,73.3900,1076.7810,0.0000,515.2056,1
2025-08-08 02:00:00,0.0000,518.5656,0.0071,8,2,4,220,384.5235,0.0000,1639.7000,95.0000,903.0892,0.0000,518.5656,1
2025-08-08 03:00:00,0.0000,513.2856,0.0317,8,3,4,220,0.0000,0.0000,1639.7000,95.0000,513.2856,0.0000,513.2856,1
2025-08-08 04:00:00,0.5190,510.8856,0.0317,8,4,4,220,0.0000,0.0000,1639.7000,95.0000,510.3666,0.0000,510.3666,1
2025-08-08 05:00:00,38.4310,508.9656,0.0464,8,5,4,220,0.0000,470.5346,1154.6127,66.8953,0.0000,0.0000,470.5346,0
2025-08-08 06:00:00,91.0380,896.1740,0.0459,8,6,4,220,0.0000,805.1360,324.5756,18.8051,0.0000,0.0000,805.1360,0
2025-08-08 07:00:00,143.1200,890.5740,0.0384,8,7,4,220,0.0000,147.4164,172.6000,10.0000,600.0376,0.0000,747.4540,0
2025-08-08 08:00:00,169.1050,881.7740,0.0286,8,8,4,220,0.0000,0.0000,172.6000,10.0000,712.6690,0.0000,712.6690,1
2025-08-08 09:00:00,159.1850,872.1740,0.0074,8,9,4,220,0.0000,0.0000,172.6000,10.0000,712.9890,0.0000,712.9890,1
2025-08-08 10:00:00,228.5780,865.7740,0.0037,8,10,4,220,439.5850,0.0000,598.9974,34.7044,1076.7810,0.0000,637.1960,1
2025-08-08 11:00:00,131.4430,845.7740,0.0027,8,11,4,220,362.4500,0.0000,950.5739,55.0738,1076.7810,0.0000,714.3310,1
2025-08-08 12:00:00,184.5850,848.1740,0.0028,8,12,4,220,413.1920,0.0000,1351.3702,78.2949,1076.7810,0.0000,663.5890,1
2025-08-08 13:00:00,233.7680,845.7740,0.0039,8,13,4,220,297.2472,0.0000,1639.7000,95.0000,909.2532,0.0000,612.0060,1
2025-08-08 14:00:00,186.1310,845.7740,0.0062,8,14,4,220,0.0000,0.0000,1639.7000,95.0000,659.6430,0.0000,659.6430,1
2025-08-08 15:00:00,159.5930,845.7740,0.0335,8,15,4,220,0.0000,0.0000,1639.7000,95.0000,686.1810,0.0000,686.1810,1
2025-08-08 16:00:00,185.5410,845.7740,0.0396,8,16,4,220,0.0000,0.0000,1639.7000,95.0000,660.2330,0.0000,660.2330,1
2025-08-08 17:00:00,111.6490,845.7740,0.0425,8,17,4,220,0.0000,0.0000,1639.7000,95.0000,734.1250,0.0000,734.1250,1
2025-08-08 18:00:00,88.7460,845.7740,0.0442,8,18,4,220,0.0000,578.8750,1042.9216,60.4242,178.1530,0.0000,757.0280,0
2025-08-08 19:00:00,5.5620,849.7740,0.0448,8,19,4,220,0.0000,844.2120,172.6000,10.0000,0.0000,0.0000,844.2120,0
2025-08-08 20:00:00,0.0000,860.1740,0.0347,8,20,4,220,0.0000,0.0000,172.6000,10.0000,860.1740,0.0000,860.1740,1
2025-08-08 21:00:00,0.0000,868.1740,0.0096,8,21,4,220,0.0000,0.0000,172.6000,10.0000,868.1740,0.0000,868.1740,1
2025-08-08 22:00:00,0.0000,495.0456,0.0061,8,22,4,220,0.0000,0.0000,172.6000,10.0000,495.0456,0.0000,495.0456,1
2025-08-08 23:00:00,0.0000,495.5256,0.0047,8,23,4,220,0.0000,0.0000,172.6000,10.0000,495.5256,0.0000,495.5256,1
2025-08-09 00:00:00,0.0000,407.7325,0.0025,8,0,5,221,669.0485,0.0000,821.5770,47.6001,1076.7810,0.0000,407.7325,1
2025-08-09 01:00:00,0.0000,409.6525,0.0030,8,1,5,221,667.1285,0.0000,1468.6916,85.0922,1076.7810,0.0000,409.6525,1
2025-08-09 02:00:00,0.0000,415.4125,0.0042,8,2,5,221,176.2973,0.0000,1639.7000,95.0000,591.7098,0.0000,415.4125,1
2025-08-09 03:00:00,0.0000,419.2525,0.0049,8,3,5,221,0.0000,0.0000,1639.7000,95.0000,419.2525,0.0000,419.2525,1
2025-08-09 04:00:00,2.6100,422.6125,0.0314,8,4,5,221,0.0000,420.0025,1206.7077,69.9135,0.0000,0.0000,420.0025,0
2025-08-09 05:00:00,55.2960,424.0525,0.0294,8,5,5,221,0.0000,368.7565,826.5464,47.8880,0.0000,0.0000,368.7565,0
2025-08-09 06:00:00,109.6840,653.7188,0.0396,8,6,5,221,0.0000,544.0348,265.6858,15.3932,0.0000,0.0000,544.0348,0
2025-08-09 07:00:00,243.3870,642.5188,0.0120,8,7,5,221,0.0000,90.2932,172.6000,10.0000,308.8386,0.0000,399.1318,0
2025-08-09 08:00:00,307.8940,620.9188,0.0025,8,8,5,221,0.0000,0.0000,172.6000,10.0000,313.0248,0.0000,313.0248,1
2025-08-09 09:00:00,367.3670,620.9188,0.0000,8,9,5,221,823.2292,0.0000,971.1323,56.2649,1076.7810,0.0000,253.5518,1
2025-08-09 10:00:00,432.1940,612.1188,0.0007,8,10,5,221,0.0000,179.9248,785.6429,45.5181,0.0000,0.0000,179.9248,0
2025-08-09 11:00:00,522.1210,610.5188,-0.0001,8,11,5,221,863.0000,0.0000,1622.7529,94.0181,1076.7810,125.3832,88.3978,1
2025-08-09 12:00:00,496.8630,610.5188,0.0000,8,12,5,221,17.4713,0.0000,1639.7000,95.0000,131.1270,0.0000,113.6558,1
2025-08-09 13:00:00,408.8280,610.5188,0.0015,8,13,5,221,0.0000,0.0000,1639.7000,95.0000,201.6908,0.0000,201.6908,1
2025-08-09 14:00:00,353.4710,646.5188,0.0017,8,14,5,221,0.0000,0.0000,1639.7000,95.0000,293.0478,0.0000,293.0478,1
2025-08-09 15:00:00,257.7300,624.1188,0.0060,8,15,5,221,0.0000,0.0000,1639.7000,95.0000,366.3888,0.0000,366.3888,1
2025-08-09 16:00:00,198.2450,614.5188,0.0184,8,16,5,221,0.0000,0.0000,1639.7000,95.0000,416.2738,0.0000,416.2738,1
2025-08-09 17:00:00,110.2760,619.3188,0.0287,8,17,5,221,0.0000,189.2455,1444.6016,83.6965,319.7973,0.0000,509.0428,0
2025-08-09 18:00:00,26.6140,624.9188,0.0402,8,18,5,221,0.0000,598.3048,827.7925,47.9602,0.0000,0.0000,598.3048,0
2025-08-09 19:00:00,1.3820,636.9188,0.0407,8,19,5,221,0.0000,635.5368,172.6000,10.0000,0.0000,0.0000,635.5368,0
2025-08-09 20:00:00,0.0000,640.9188,0.0251,8,20,5,221,0.0000,0.0000,172.6000,10.0000,640.9188,0.0000,640.9188,1
2025-08-09 21:00:00,0.0000,652.9188,0.0030,8,21,5,221,423.8622,0.0000,583.7463,33.8208,1076.7810,0.0000,652.9188,1
2025-08-09 22:00:00,0.0000,417.3325,0.0215,8,22,5,221,0.0000,398.8120,172.6000,10.0000,18.5206,0.0000,417.3325,0
2025-08-09 23:00:00,0.0000,420.2125,0.0038,8,23,5,221,656.5685,0.0000,809.4714,46.8987,1076.7810,0.0000,420.2125,1
2025-08-10 00:00:00,0.0000,351.3104,0.0101,8,0,6,222,0.0000,264.0548,537.2499,31.1269,87.2556,0.0000,351.3104,0
2025-08-10 01:00:00,0.0000,353.7104,0.0108,8,1,6,222,0.0000,353.7104,172.6000,10.0000,0.0000,0.0000,353.7104,0
2025-08-10 02:00:00,0.0000,354.6704,0.0036,8,2,6,222,722.1106,0.0000,873.0472,50.5821,1076.7810,0.0000,354.6704,1
2025-08-10 03:00:00,0.0000,356.3504,0.0048,8,3,6,222,277.1001,0.0000,1141.8343,66.1549,633.4505,0.0000,356.3504,1
2025-08-10 04:00:00,1.3150,356.3504,0.0054,8,4,6,222,0.0000,355.0354,775.8184,44.9489,0.0000,0.0000,355.0354,0
2025-08-10 05:00:00,46.8870,357.0704,0.0070,8,5,6,222,0.0000,310.1834,456.0417,26.4219,0.0000,0.0000,310.1834,0
2025-08-10 06:00:00,92.7720,367.7104,0.0073,8,6,6,222,0.0000,274.9384,172.6000,10.0000,0.0000,0.0000,274.9384,0
2025-08-10 07:00:00,122.3160,361.7104,0.0028,8,7,6,222,0.0000,0.0000,172.6000,10.0000,239.3944,0.0000,239.3944,1
2025-08-10 08:00:00,158.1630,358.5104,0.0000,8,8,6,222,0.0000,0.0000,172.6000,10.0000,200.3474,0.0000,200.3474,1
2025-08-10 09:00:00,174.6950,350.5104,-0.0028,8,9,6,222,0.0000,0.0000,172.6000,10.0000,1076.7810,900.9656,175.8154,1
2025-08-10 10:00:00,239.6190,346.1104,-0.0128,8,10,6,222,0.0000,0.0000,172.6000,10.0000,1076.7810,970.2896,106.4914,1
2025-08-10 11:00:00,300.0430,347.7104,-0.0173,8,11,6,222,0.0000,0.0000,172.6000,10.0000,1076.7810,1029.1136,47.6674,1
2025-08-10 12:00:00,279.2170,347.3104,-0.0152,8,12,6,222,0.0000,0.0000,172.6000,10.0000,1076.7810,1008.6876,68.0934,1
2025-08-10 13:00:00,243.4300,347.7104,-0.0040,8,13,6,222,649.4742,0.0000,802.5900,46.5000,1076.7810,323.0263,104.2804,1
2025-08-10 14:00:00,188.7490,346.1104,-0.0012,8,14,6,222,863.0000,0.0000,1639.7000,95.0000,1076.7810,56.4196,157.3614,1
2025-08-10 15:00:00,121.6490,348.1104,0.0028,8,15,6,222,0.0000,0.0000,1639.7000,95.0000,226.4614,0.0000,226.4614,1
2025-08-10 16:00:00,85.8710,349.3104,0.0171,8,16,6,222,0.0000,0.0000,1639.7000,95.0000,263.4394,0.0000,263.4394,1
2025-08-10 17:00:00,44.9760,346.9104,0.0330,8,17,6,222,0.0000,0.0000,1639.7000,95.0000,301.9344,0.0000,301.9344,1
2025-08-10 18:00:00,22.9630,350.1104,0.0347,8,18,6,222,0.0000,327.1474,1302.4346,75.4597,0.0000,0.0000,327.1474,0
2025-08-10 19:00:00,0.2510,356.1104,0.0347,8,19,6,222,0.0000,355.8594,935.5692,54.2045,0.0000,0.0000,355.8594,0
2025-08-10 20:00:00,0.0000,360.5104,0.0356,8,20,6,222,0.0000,360.5104,563.9090,32.6714,0.0000,0.0000,360.5104,0
2025-08-10 21:00:00,0.0000,365.7104,0.0374,8,21,6,222,0.0000,365.7104,186.8879,10.8278,0.0000,0.0000,365.7104,0
2025-08-10 22:00:00,0.0000,355.1504,0.0337,8,22,6,222,0.0000,13.8593,172.6000,10.0000,341.2911,0.0000,355.1504,0
2025-08-10 23:00:00,0.0000,357.3104,0.0319,8,23,6,222,0.0000,0.0000,172.6000,10.0000,357.3104,0.0000,357.3104,1
2025-08-11 00:00:00,0.0000,525.7656,0.0205,8,0,0,223,551.0153,0.0000,707.0849,40.9667,1076.7810,0.0000,525.7656,1
2025-08-11 01:00:00,0.0000,530.0856,0.0304,8,1,0,223,546.6953,0.0000,1237.3794,71.6906,1076.7810,0.0000,530.0856,1
2025-08-11 02:00:00,0.0000,532.4856,0.0307,8,2,0,223,414.7635,0.0000,1639.7000,95.0000,947.2492,0.0000,532.4856,1
2025-08-11 03:00:00,0.0000,535.3656,0.0313,8,3,0,223,0.0000,0.0000,1639.7000,95.0000,535.3656,0.0000,535.3656,1
2025-08-11 04:00:00,0.1550,535.8456,0.0368,8,4,0,223,0.0000,0.0000,1639.7000,95.0000,535.6906,0.0000,535.6906,1
2025-08-11 05:00:00,19.9300,534.4056,0.0395,8,5,0,223,0.0000,0.0000,1639.7000,95.0000,514.4756,0.0000,514.4756,1
2025-08-11 06:00:00,50.1610,929.7740,0.0515,8,6,0,223,0.0000,863.0000,750.0093,43.4536,16.6130,0.0000,879.6130,0
2025-08-11 07:00:00,77.5910,916.1740,0.0479,8,7,0,223,0.0000,560.0870,172.6000,10.0000,278.4960,0.0000,838.5830,0
